date,state,positive,negative,pending,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,last_update_et,hash,date_checked,death,hospitalized,total,total_test_results,pos_neg,fips,death_increase,hospitalized_increase,negative_increase,positive_increase,total_test_results_increase,fips_code,iso_subdivision,load_time,iso_country
2020-04-27,LA,27068,119921,,1683,,,,262,,17303,B,2020-04-27 13:00:00,5823de027a4774337f2b72f8c7a680eb728284b3,2020-04-27T13:00:00Z,1697,,146989,146989,146989,22,27,0,3658,295,3953,22,US-LA,2020-11-18 00:05:27,US
2020-04-27,MA,56462,188425,,3892,5237,1089,,,,,B,2020-04-27 16:00:00,2542765867da12a06007a454bb610e14e846e51b,2020-04-27T16:00:00Z,3003,5237,244887,306068,244887,25,104,133,7263,1524,13795,25,US-MA,2020-11-18 00:05:27,US
2020-04-27,MD,19487,85489,,1513,4101,535,,,,1263,A,2020-04-27 10:00:00,1f6b4ec15483094857b82c0c0cbd58e3d760ceb4,2020-04-27T10:00:00Z,1045,4101,104976,107010,104976,24,44,139,7405,906,4033,24,US-MD,2020-11-18 00:05:27,US
2020-04-27,ME,1023,16784,,39,161,16,,7,,549,B,2020-04-27 11:15:00,7c7cb873dcb65f2dc0dd39b991ca8df35b921936,2020-04-27T11:15:00Z,51,161,17807,17807,17807,23,1,2,0,8,8,23,US-ME,2020-11-18 00:05:27,US
2020-04-27,MI,44709,140972,,2667,,1059,,832,,8342,A+,2020-04-27 11:00:00,23e443a52f288af271e99ac65ec9b055e46f4a91,2020-04-27T11:00:00Z,4148,,185681,185681,185681,26,112,0,6541,920,7461,71,US-UM,2020-11-18 00:05:27,US
2020-04-27,MI,44709,140972,,2667,,1059,,832,,8342,A+,2020-04-27 11:00:00,23e443a52f288af271e99ac65ec9b055e46f4a91,2020-04-27T11:00:00Z,4148,,185681,185681,185681,26,112,0,6541,920,7461,26,US-MI,2020-11-18 00:05:27,US
2020-04-27,MN,6187,60503,,292,861,122,316,,,1556,A,2020-04-26 17:00:00,65e1b8e18eb90d625e9caf0b1e9562f2ec75b7c5,2020-04-26T17:00:00Z,286,861,66690,66690,66690,27,14,32,1342,675,2017,27,US-MN,2020-11-18 00:05:27,US
2020-04-27,MO,7171,63935,,679,,,,109,,,B,2020-04-27 15:00:00,c3832fcedbd0c1f9a33a6041a280aebf99f09b84,2020-04-27T15:00:00Z,288,,71106,74013,71106,29,14,0,1184,174,1298,29,US-MO,2020-11-18 00:05:27,US
2020-04-27,MP,14,51,,,,,,,,11,D,2020-04-27 00:00:00,7dda1bfd5840c0f688f946a3c6dfffe96e638559,2020-04-27T00:00:00Z,2,,65,65,65,69,0,0,0,0,0,69,US-MP,2020-11-18 00:05:27,US
2020-04-27,MS,6094,57368,,590,1060,142,,71,,,B,2020-04-26 19:00:00,d6fa59e5ba27736772ee355ac62228ac218c821c,2020-04-26T19:00:00Z,229,1060,63462,63462,63462,28,2,59,2491,183,2674,28,US-MS,2020-11-18 00:05:27,US
2020-04-27,MT,449,12584,,11,61,,,,,352,C,2020-04-27 00:00:00,466f2fe3bf716b1a442335c620fb53fb5951cb43,2020-04-27T00:00:00Z,14,61,13033,13033,13033,30,0,0,170,1,171,30,US-MT,2020-11-18 00:05:27,US
2020-04-27,NC,9142,100778,,473,,,,,,,B,2020-04-27 10:20:00,b4ccd8b381d402861a60f9c43304d575a25df9d7,2020-04-27T10:20:00Z,306,,109920,109920,109920,37,7,0,1714,312,2026,37,US-NC,2020-11-18 00:05:27,US
2020-04-27,ND,942,21492,,23,77,,,,,350,C,2020-04-27 13:00:00,f4d26d64f056ccc9e02eabf35c957a8783567ac8,2020-04-27T13:00:00Z,19,77,22434,23475,22434,38,2,6,1642,75,1994,38,US-ND,2020-11-18 00:05:27,US
2020-04-27,NE,3028,19335,,,,,,,,,D,2020-04-26 19:45:00,307f4fba66c7b73547a25394219bad705acab897,2020-04-26T19:45:00Z,56,,22363,24902,22363,31,3,0,839,296,1281,31,US-NE,2020-11-18 00:05:27,US
2020-04-27,NH,1864,17860,270,101,242,,,,,779,C,2020-04-26 09:00:00,b1c28741ecb012839eef234a09b4ab3518ffccdf,2020-04-26T09:00:00Z,60,242,19994,21029,19724,33,0,4,896,77,631,33,US-NH,2020-11-18 00:05:27,US
2020-04-27,NJ,111188,116587,,6407,,1801,,1303,,,A,2020-04-26 11:00:00,7f1d240dee530d90ab03c778c61c44a3813c68f9,2020-04-26T11:00:00Z,7407,,227775,227775,227775,34,139,0,2481,2150,4631,34,US-NJ,2020-11-18 00:05:27,US
2020-04-27,NM,2726,53889,,148,412,,,,,650,C,2020-04-26 18:01:00,12ff70171083857239c8faff2e2d0799373b5deb,2020-04-26T18:01:00Z,99,412,56615,56615,56615,35,6,0,2814,66,2880,35,US-NM,2020-11-18 00:05:27,US
2020-04-27,NV,4690,34123,,,,,,,,,F,2020-04-27 10:00:00,61944aaf91928e677b0cbb0df14896f020b5ca13,2020-04-27T10:00:00Z,245,,38813,44607,38813,32,10,0,539,88,499,32,US-NV,2020-11-18 00:05:27,US
2020-04-27,NY,291996,534099,,12819,74602,4157,,,,50751,B,2020-04-27 00:00:00,727c141a855bb2bfd1f34685ea695736ef2b3f04,2020-04-27T00:00:00Z,17303,74602,826095,826095,826095,36,337,1062,16794,3951,20745,36,US-NY,2020-11-18 00:05:27,US
2020-04-27,OH,16325,103692,,,3232,,978,,,,B,2020-04-27 14:00:00,1b54935bb937403c66fd20d27b6c4c1250dcdad1,2020-04-27T14:00:00Z,753,3232,120017,120017,120017,39,25,54,3269,362,3631,39,US-OH,2020-11-18 00:05:27,US
2020-04-27,OK,3280,49891,,306,656,150,,,,2167,A,2020-04-27 00:00:00,ef580f985772493a44aa0551f4270e4135337faf,2020-04-27T00:00:00Z,197,656,53171,53171,53171,40,2,3,0,27,27,40,US-OK,2020-11-18 00:05:27,US
2020-04-27,OR,2354,48844,,249,554,71,,31,,,B,2020-04-27 11:00:00,6f143c98ae1a822ba5001ff3c24284681175697f,2020-04-27T11:00:00Z,92,554,51198,51198,51198,41,1,8,2191,43,2234,41,US-OR,2020-11-18 00:05:27,US
2020-04-27,PA,42050,161372,,2800,,,,629,,,B,2020-04-27 12:00:00,2fd9849dbcfb98b5192fabdfa0c182a7b60238a2,2020-04-27T12:00:00Z,1597,,203422,203422,203422,42,47,0,3944,885,4829,95,US-UM,2020-11-18 00:05:27,US
2020-04-27,PA,42050,161372,,2800,,,,629,,,B,2020-04-27 12:00:00,2fd9849dbcfb98b5192fabdfa0c182a7b60238a2,2020-04-27T12:00:00Z,1597,,203422,203422,203422,42,47,0,3944,885,4829,42,US-PA,2020-11-18 00:05:27,US
2020-04-27,PR,895,9313,1940,140,,,,,,,D,2020-04-27 06:00:00,53ea4b3a898ad2b7997bbd7028bac50e253bf39c,2020-04-27T06:00:00Z,84,,12148,10208,10208,72,0,0,0,4,4,72,US-PR,2020-11-18 00:05:27,US
2020-04-27,RI,7972,43915,,266,718,81,,56,,452,A+,2020-04-27 03:00:00,d2b007189012669dc9a65d2bd40efc0edf6d7976,2020-04-27T03:00:00Z,233,718,51887,57989,51887,44,7,27,1169,203,2625,44,US-RI,2020-11-18 00:05:27,US
2020-04-27,SC,5490,45271,,,944,,,,,3701,B,2020-04-26 15:30:00,be7838e18d87b25ebdccdfff762fa8f00ac4d70a,2020-04-26T15:30:00Z,174,944,50761,50761,50761,45,0,0,0,0,0,45,US-SC,2020-11-18 00:05:27,US
2020-04-27,SD,2245,14130,,61,150,,,,,1316,C,2020-04-26 18:00:00,7e46f95cb166554b9f2f982b600e85d20d1fa17a,2020-04-26T18:00:00Z,11,150,16375,16375,16375,46,0,15,68,33,101,46,US-SD,2020-11-18 00:05:27,US
2020-04-27,TN,9918,144484,,618,837,,,,,4720,B,2020-04-27 15:00:00,68f8a4580e89aa5dbbf9e18ed02c0bfa215b373c,2020-04-27T15:00:00Z,184,837,154402,154402,154402,47,3,9,6677,251,6928,47,US-TN,2020-11-18 00:05:27,US
2020-04-27,TX,25297,265220,,1563,,,,,,11170,B,2020-04-27 13:10:00,13c7dd1984f3c6e4f11c4f7a9e8d4ef628b02c1e,2020-04-27T13:10:00Z,663,,290517,290517,290517,48,15,0,13830,666,14496,48,US-TX,2020-11-18 00:05:27,US
2020-04-27,UT,4233,97910,,,349,,,,,1641,C,2020-04-27 15:00:00,e4a4a28790fb81645f1023509f5ef228732804a3,2020-04-27T15:00:00Z,41,349,102143,106737,102143,49,0,4,2073,110,2337,49,US-UT,2020-11-18 00:05:27,US
2020-04-27,VA,13535,67144,542,1455,3298,389,,217,,1843,B,2020-04-27 00:00:00,29cce5305e9d2c96412b77700a7281416183fade,2020-04-27T00:00:00Z,458,3298,81221,98928,80679,51,10,1284,3514,565,3742,51,US-VA,2020-11-18 00:05:27,US
2020-04-27,VI,59,716,5,,,,,,,51,D,2020-04-26 00:00:00,55a6a56d39096d7ec89e4a22fe63cc2c9df8d4c4,2020-04-26T00:00:00Z,4,,780,775,775,78,0,0,16,2,18,78,US-VI,2020-11-18 00:05:27,US
2020-04-27,VT,862,13819,,33,,,,,,,C,2020-04-27 00:00:00,aaf7c36615d1832ab5ba55262c15fa9cbdb5d12e,2020-04-27T00:00:00Z,47,,14681,16137,14681,50,1,0,301,7,571,50,US-VT,2020-11-18 00:05:27,US
2020-04-27,WA,14748,187666,,536,,115,,,,,B,2020-04-27 00:00:00,09c2135e8af754053339b895cc1d1038f61c508a,2020-04-27T00:00:00Z,749,,202414,202414,202414,53,11,0,5428,369,5797,53,US-WA,2020-11-18 00:05:27,US
2020-04-27,WI,7161,61311,204,335,1415,124,355,,,,A,2020-04-27 16:00:00,52b590c9f99973d6abdfec62b77e44e92390d880,2020-04-27T16:00:00Z,281,1415,68676,73875,68472,55,9,18,2076,198,2248,79,US-UM,2020-11-18 00:05:27,US
2020-04-27,WI,7161,61311,204,335,1415,124,355,,,,A,2020-04-27 16:00:00,52b590c9f99973d6abdfec62b77e44e92390d880,2020-04-27T16:00:00Z,281,1415,68676,73875,68472,55,9,18,2076,198,2248,55,US-WI,2020-11-18 00:05:27,US
2020-04-27,WV,1063,41976,,100,,38,,20,,455,B,2020-04-27 10:00:00,2ef55dc04f43f298b1bbfa773f87517354539bc1,2020-04-27T10:00:00Z,36,,43039,43039,43039,54,2,0,3957,19,3976,54,US-WV,2020-11-18 00:05:27,US
2020-04-27,WY,520,7797,,16,54,,,,,342,C,2020-04-26 13:58:00,861e2f63b8e0f6b6a7dc45578f230e006090cdf6,2020-04-26T13:58:00Z,7,54,8317,8317,8317,56,0,0,0,18,18,56,US-WY,2020-11-18 00:05:27,US
2020-04-26,AK,341,15836,,14,37,,,,,217,B,2020-04-26 14:15:00,3980ea92ef85c0f207bba8b3128a1a8cc6d26dbe,2020-04-26T14:15:00Z,9,37,16177,16177,16177,2,0,0,443,2,445,2,US-AK,2020-11-18 00:05:27,US
2020-04-26,AL,6270,67281,,384,845,,288,,170,,B,2020-04-26 00:00:00,101ba25507044b60f1744463b60a4c4aec36f8bb,2020-04-26T00:00:00Z,216,845,73551,73551,73551,1,4,6,2074,133,2207,1,US-AL,2020-11-18 00:05:27,US
2020-04-26,AR,2941,36528,,104,291,,,25,57,985,B,2020-04-26 10:00:00,b33893b5bf336443fe93a27d97ebd3798fd3df7a,2020-04-26T10:00:00Z,49,291,39469,39469,39469,5,2,0,1304,112,1416,5,US-AR,2020-11-18 00:05:27,US
2020-04-26,AS,0,3,17,,,,,,,,F,2020-04-19 00:00:00,994fe57a2471386daaa16318f937cd2483c947e4,2020-04-19T00:00:00Z,0,,20,3,3,60,0,0,0,0,0,60,US-AS,2020-11-18 00:05:27,US
2020-04-26,AZ,6526,58285,,671,1716,308,,200,,1383,A+,2020-04-26 00:00:00,8f9c128926e058f5beefebf3d435b55e1d3471bf,2020-04-26T00:00:00Z,275,1716,64811,64811,64811,4,9,44,2057,246,2303,4,US-AZ,2020-11-18 00:05:27,US
2020-04-26,CA,42164,483920,,4928,,1473,,,,,B,2020-04-25 00:00:00,cff4665ab5f1831725ba24257199cc9f71614b7d,2020-04-25T00:00:00Z,1710,,526084,526084,526084,6,59,0,19022,1027,20049,6,US-CA,2020-11-18 00:05:27,US
2020-04-26,CO,12968,46823,,1046,2410,,,,,2150,B,2020-04-24 00:00:00,97e6c1bf6ebaf82565fc94410f2b143c3caa3564,2020-04-24T00:00:00Z,672,2410,59791,66507,59791,8,-2,44,2290,713,2943,8,US-CO,2020-11-18 00:05:27,US
2020-04-26,CT,25269,54542,,1766,,,,,,,C,2020-04-26 16:00:00,616cbf3ba6a7d3b19e23a7d4b2c85bb4e1a112ea,2020-04-26T16:00:00Z,1924,,79811,79811,79811,9,62,0,1522,687,2209,9,US-CT,2020-11-18 00:05:27,US
2020-04-26,DC,3841,14227,,402,,120,,69,,657,B,2020-04-25 00:00:00,96aa7c0057f1f4f9edb5247d0fe8e5a6e7ade1d5,2020-04-25T00:00:00Z,178,,18068,18068,18068,11,13,0,624,142,766,11,US-DC,2020-11-18 00:05:27,US
2020-04-26,DE,4034,15215,,317,,,,,,911,B,2020-04-25 18:00:00,c964b46835f128ae28029ba6fb96d9a274f5d9f4,2020-04-25T18:00:00Z,168,,19249,27375,19249,10,13,0,1093,458,1266,10,US-DE,2020-11-18 00:05:27,US
2020-04-26,FL,30405,313085,1183,,5155,,,,,,C,2020-04-26 09:32:00,e50561d5f5e880e0a0a627ea31d0e92fd421afc5,2020-04-26T09:32:00Z,1094,5155,344673,340916,343490,12,19,110,10825,795,16900,12,US-FL,2020-11-18 00:05:27,US
2020-04-26,GA,23401,99822,,,4359,,,,,,B,2020-04-26 11:28:00,18378e6b6adf4a5d8e2a1efc6a35d11529774acd,2020-04-26T11:28:00Z,912,4359,123223,124429,123223,13,8,33,3503,706,3402,13,US-GA,2020-11-18 00:05:27,US
2020-04-26,GU,141,1387,,2,,,,,,128,D,2020-04-26 07:30:00,2ac4b0675fac8236247c4474eacaa3750e3a1796,2020-04-26T07:30:00Z,5,,1528,1528,1528,66,0,0,79,0,79,66,US-GU,2020-11-18 00:05:27,US
2020-04-26,HI,603,27880,,,68,,,,,482,C,2020-04-25 18:00:00,95f8d90ea36ed96cc5cbcafc2ea03fe4200647d2,2020-04-25T18:00:00Z,14,68,28483,29182,28483,15,1,1,441,2,617,84,US-UM,2020-11-18 00:05:27,US
2020-04-26,HI,603,27880,,,68,,,,,482,C,2020-04-25 18:00:00,95f8d90ea36ed96cc5cbcafc2ea03fe4200647d2,2020-04-25T18:00:00Z,14,68,28483,29182,28483,15,1,1,441,2,617,15,US-HI,2020-11-18 00:05:27,US
2020-04-26,IA,5476,30614,,286,,99,,55,,1900,B,2020-04-25 12:00:00,bc690ce856238af9f2bac963279fdab087d35372,2020-04-25T12:00:00Z,118,,36090,36090,36090,19,6,0,1356,384,1740,19,US-IA,2020-11-18 00:05:27,US
2020-04-26,ID,1887,17611,,38,169,,72,,,938,C,2020-04-25 19:00:00,41d7a6e23cb2280843516a403a958a327e2b4deb,2020-04-25T19:00:00Z,56,169,19498,19498,19498,16,2,1,0,17,17,16,US-ID,2020-11-18 00:05:27,US
2020-04-26,IL,43903,171049,,4595,,1267,,772,,,A,2020-04-26 00:00:00,ad0ee110f94dbb20108cf68dba4bbb35ce62afbe,2020-04-26T00:00:00Z,1933,,214952,214952,214952,17,59,0,11209,2126,13335,17,US-IL,2020-11-18 00:05:27,US
2020-04-26,IN,15012,66696,,1446,,589,,310,,,B,2020-04-25 23:59:00,6e8bb39a65652311f3eee8613711a93bf5ad7c54,2020-04-25T23:59:00Z,813,,81708,107168,81708,18,28,0,1317,617,2745,18,US-IN,2020-11-18 00:05:27,US
2020-04-26,KS,3174,23053,,,485,,,,,,C,2020-04-26 11:00:00,4aab0daca9ef6fb363678080050bddbccd475f8d,2020-04-26T11:00:00Z,118,485,26227,26227,26227,20,1,11,910,118,1028,20,US-KS,2020-11-18 00:05:27,US
2020-04-26,KY,3905,42653,,301,1266,164,605,,,1501,A,2020-04-25 17:00:00,5e8ce7e6b394cf7d61fcad3a7cd59d55d35da2d0,2020-04-25T17:00:00Z,205,1266,46558,46558,46558,21,5,123,1470,126,1596,21,US-KY,2020-11-18 00:05:27,US
2020-04-26,LA,26773,116263,,1701,,,,265,,14927,B,2020-04-26 13:00:00,96748f31bf8ef15c71b04ebac8a700901089fd67,2020-04-26T13:00:00Z,1670,,143036,143036,143036,22,26,0,3773,261,4034,22,US-LA,2020-11-18 00:05:27,US
2020-04-26,MA,54938,181162,,3879,5104,1077,,,,,B,2020-04-26 16:00:00,2e0b3d6fb89aee40a25e81beb1d88f0cbee05f8c,2020-04-26T16:00:00Z,2899,5104,236100,292273,236100,25,22,139,7665,1590,6208,25,US-MA,2020-11-18 00:05:27,US
2020-04-26,MD,18581,78084,,1463,3962,530,,,,1177,A,2020-04-26 10:00:00,fe9ccb2d71d6bb6d620dc51466d268d0a347704f,2020-04-26T10:00:00Z,1001,3962,96665,102977,96665,24,53,202,6727,815,4288,24,US-MD,2020-11-18 00:05:27,US
2020-04-26,ME,1015,16784,,39,159,19,,7,,532,B,2020-04-26 10:30:00,844c9d8f23b5340e9fd80e7277e84a7447bce679,2020-04-26T10:30:00Z,50,159,17799,17799,17799,23,0,3,0,25,25,23,US-ME,2020-11-18 00:05:27,US
2020-04-26,MI,43789,134431,,2757,,1099,,871,,8342,A+,2020-04-26 11:00:00,ec882c5c72193a9d3f7509461c30b2f9e771c662,2020-04-26T11:00:00Z,4036,,178220,178220,178220,26,107,0,5476,526,6002,71,US-UM,2020-11-18 00:05:27,US
2020-04-26,MI,43789,134431,,2757,,1099,,871,,8342,A+,2020-04-26 11:00:00,ec882c5c72193a9d3f7509461c30b2f9e771c662,2020-04-26T11:00:00Z,4036,,178220,178220,178220,26,107,0,5476,526,6002,26,US-MI,2020-11-18 00:05:27,US
2020-04-26,MN,5512,59161,,285,829,115,301,,,1502,A,2020-04-26 12:00:00,b00e15ad1393a6e01100050e885649bdb2b7bee3,2020-04-26T12:00:00Z,272,829,64673,64673,64673,27,28,32,2179,385,2564,27,US-MN,2020-11-18 00:05:27,US
2020-04-26,MO,6997,62751,,679,,,,109,,,B,2020-04-26 15:00:00,3c90ea4fecd6f694bf8771a19f084421341668f5,2020-04-26T15:00:00Z,274,,69748,72715,69748,29,1,0,2359,171,2727,29,US-MO,2020-11-18 00:05:27,US
2020-04-26,MP,14,51,,,,,,,,11,D,2020-04-26 00:00:00,9fc53faf534a32f36a140f296581c7691ad5b799,2020-04-26T00:00:00Z,2,,65,65,65,69,0,0,0,0,0,69,US-MP,2020-11-18 00:05:27,US
2020-04-26,MS,5911,54877,,644,1001,146,,67,,,B,2020-04-25 00:00:00,02d12df97d017cfdcfeb1398d4ec502e8e5c27ab,2020-04-25T00:00:00Z,227,1001,60788,60788,60788,28,6,5,1638,193,1831,28,US-MS,2020-11-18 00:05:27,US
2020-04-26,MT,448,12414,,11,61,,,,,339,C,2020-04-26 00:00:00,79057c6372000ed2a1ef6f419cf8330bb13dc45c,2020-04-26T00:00:00Z,14,61,12862,12862,12862,30,0,0,362,3,365,30,US-MT,2020-11-18 00:05:27,US
2020-04-26,NC,8830,99064,,451,,,,,,,B,2020-04-26 11:00:00,3cca89879e79e5b90464da416ea89e3ed91b1869,2020-04-26T11:00:00Z,299,,107894,107894,107894,37,10,0,2422,207,2629,37,US-NC,2020-11-18 00:05:27,US
2020-04-26,ND,867,19850,,18,71,,,,,326,C,2020-04-26 13:00:00,0acba92d9016242bc8c9b50cf443112cc535091b,2020-04-26T13:00:00Z,17,71,20717,21481,20717,38,1,1,1303,64,1188,38,US-ND,2020-11-18 00:05:27,US
2020-04-26,NE,2732,18496,,,,,,,,,D,2020-04-25 19:45:00,ea76b5205d691ee69cb12700b864174c5a30d46d,2020-04-25T19:45:00Z,53,,21228,23621,21228,31,3,0,944,311,1473,31,US-NE,2020-11-18 00:05:27,US
2020-04-26,NH,1787,16964,550,95,238,,,,,777,C,2020-04-25 09:00:00,dd385125164a47186432e655a2966632a98b2b76,2020-04-25T09:00:00Z,60,238,19301,20398,18751,33,7,14,957,67,830,33,US-NH,2020-11-18 00:05:27,US
2020-04-26,NJ,109038,114106,,6573,,1804,,1418,,,A,2020-04-26 11:00:00,412db9c6937e8147b2b556526207c6c8709a76d1,2020-04-26T11:00:00Z,7268,,223144,223144,223144,34,102,0,5943,3515,9458,34,US-NJ,2020-11-18 00:05:27,US
2020-04-26,NM,2660,51075,,152,412,,,,,614,C,2020-04-25 20:24:00,0ae038ff846d915399d0a581b2c01796dc39b2d5,2020-04-25T20:24:00Z,93,412,53735,53735,53735,35,9,0,2086,139,2225,35,US-NM,2020-11-18 00:05:27,US
2020-04-26,NV,4602,33584,,,,,,,,,F,2020-04-26 12:00:00,0c4014db86587c5ed0574fe631ef207f7c6c0c36,2020-04-26T12:00:00Z,235,,38186,44108,38186,32,6,0,915,63,718,32,US-NV,2020-11-18 00:05:27,US
2020-04-26,NY,288045,517305,,12839,73540,4284,,,,49687,B,2020-04-26 00:00:00,005fbe945e846efb5c0c4dec10139a57e04f5f6e,2020-04-26T00:00:00Z,16966,73540,805350,805350,805350,36,367,1096,21880,5902,27782,36,US-NY,2020-11-18 00:05:27,US
2020-04-26,OH,15963,100423,,,3178,,952,,,,B,2020-04-26 14:00:00,51a2d640f2ddd1db79d2ccba13ca8c935a30b1ef,2020-04-26T14:00:00Z,728,3178,116386,116386,116386,39,17,63,4027,376,4403,39,US-OH,2020-11-18 00:05:27,US
2020-04-26,OK,3253,49891,,306,653,150,,,,2139,A,2020-04-26 00:00:00,93c3524ea73971cb90c3f452c5d9b18d7c468758,2020-04-26T00:00:00Z,195,653,53144,53144,53144,40,1,16,0,60,60,40,US-OK,2020-11-18 00:05:27,US
2020-04-26,OR,2311,46653,,249,546,71,,31,,,B,2020-04-26 11:00:00,88e567c9bc77ebc86a380dd06cbeb6e5e0ba4010,2020-04-26T11:00:00Z,91,546,48964,48964,48964,41,4,10,1529,58,1587,41,US-OR,2020-11-18 00:05:27,US
2020-04-26,PA,41165,157428,,2736,,,,632,,,B,2020-04-26 12:00:00,89ed0fb44f1f1505619093a38105a31295c5f7e6,2020-04-26T12:00:00Z,1550,,198593,198593,198593,42,13,0,4542,1116,5658,95,US-UM,2020-11-18 00:05:27,US
2020-04-26,PA,41165,157428,,2736,,,,632,,,B,2020-04-26 12:00:00,89ed0fb44f1f1505619093a38105a31295c5f7e6,2020-04-26T12:00:00Z,1550,,198593,198593,198593,42,13,0,4542,1116,5658,42,US-PA,2020-11-18 00:05:27,US
2020-04-26,PR,891,9313,1940,146,,,,,,,D,2020-04-26 06:00:00,604dcdb20bf4b2ce7a980fdd94bbcad75c7f1a62,2020-04-26T06:00:00Z,84,,12144,10204,10204,72,1,0,0,13,13,72,US-PR,2020-11-18 00:05:27,US
2020-04-26,RI,7769,42746,,258,691,78,,53,,433,A+,2020-04-26 03:00:00,c2455de5905e37a1b454d28a7ea7dba69eb516b7,2020-04-26T03:00:00Z,226,691,50515,55364,50515,44,11,115,1886,276,2599,44,US-RI,2020-11-18 00:05:27,US
2020-04-26,SC,5490,45271,,,944,,,,,3701,B,2020-04-26 15:30:00,53d684d4923689ab59cbae5811e2538e9276b2e0,2020-04-26T15:30:00Z,174,944,50761,50761,50761,45,8,0,1510,237,1747,45,US-SC,2020-11-18 00:05:27,US
2020-04-26,SD,2212,14062,,64,135,,,,,1257,C,2020-04-25 18:00:00,989d33d257bda5befa9ef42d07499ce22f3fa26d,2020-04-25T18:00:00Z,11,135,16274,16274,16274,46,1,7,613,65,678,46,US-SD,2020-11-18 00:05:27,US
2020-04-26,TN,9667,137807,,568,828,,,,,4527,B,2020-04-26 15:00:00,e4a2e4789d233f23fe97bff311e99cf54bfaa7cb,2020-04-26T15:00:00Z,181,828,147474,147474,147474,47,3,7,5590,478,6068,47,US-TN,2020-11-18 00:05:27,US
2020-04-26,TX,24631,251390,,1542,,,,,,10763,B,2020-04-26 12:40:00,a1551715b7b58f7931f0e5530f219c3f8d28a4a1,2020-04-26T12:40:00Z,648,,276021,276021,276021,48,25,0,12347,858,13205,48,US-TX,2020-11-18 00:05:27,US
2020-04-26,UT,4123,95837,,,345,,,,,1568,C,2020-04-26 15:00:00,9c5e644fff1f32f7cc20e9208539c2ebc0eefc23,2020-04-26T15:00:00Z,41,345,99960,104400,99960,49,0,16,3879,175,4329,49,US-UT,2020-11-18 00:05:27,US
2020-04-26,VA,12970,63630,539,1436,2014,387,,217,,1815,B,2020-04-26 00:00:00,64baeb99353ca2ab933f9c70dd8aab38cc2f7938,2020-04-26T00:00:00Z,448,2014,77139,95186,76600,51,12,72,3354,604,4061,51,US-VA,2020-11-18 00:05:27,US
2020-04-26,VI,57,700,19,,,,,,,51,D,2020-04-26 00:00:00,d15ebce768eb834677d426edac48e18432743f74,2020-04-26T00:00:00Z,4,,776,757,757,78,1,0,7,2,9,78,US-VI,2020-11-18 00:05:27,US
2020-04-26,VT,855,13518,,34,,,,,,,C,2020-04-26 00:00:00,a2e2dad0f19cf5d2c5f0af834817ab47febe011c,2020-04-26T00:00:00Z,46,,14373,15566,14373,50,0,0,248,3,400,50,US-VT,2020-11-18 00:05:27,US
2020-04-26,WA,14379,182238,,508,,145,,,,,B,2020-04-26 00:00:00,51ed4b992cdd917429286c05f6bf3221164d991e,2020-04-26T00:00:00Z,738,,196617,196617,196617,53,73,0,1972,113,2085,53,US-WA,2020-11-18 00:05:27,US
2020-04-26,WI,6963,59235,197,343,1397,141,353,,,,A,2020-04-26 16:00:00,0f2d21938b77346651cc39cafadd8ada325ac5b0,2020-04-26T16:00:00Z,272,1397,66395,71627,66198,55,6,21,2097,248,2866,79,US-UM,2020-11-18 00:05:27,US
2020-04-26,WI,6963,59235,197,343,1397,141,353,,,,A,2020-04-26 16:00:00,0f2d21938b77346651cc39cafadd8ada325ac5b0,2020-04-26T16:00:00Z,272,1397,66395,71627,66198,55,6,21,2097,248,2866,55,US-WI,2020-11-18 00:05:27,US
2020-04-26,WV,1044,38019,,100,,38,,20,,455,B,2020-04-26 10:00:00,ae2cdd7bab98946dc9ca4095b2435d4e822bfd39,2020-04-26T10:00:00Z,34,,39063,39063,39063,54,2,0,6073,24,6097,54,US-WV,2020-11-18 00:05:27,US
2020-04-26,WY,502,7797,,16,54,,,,,334,C,2020-04-25 17:20:00,0f6a60ee5bd53290b1bbe3bc9cd4c7ae5cb9a21c,2020-04-25T17:20:00Z,7,54,8299,8299,8299,56,0,0,0,11,11,56,US-WY,2020-11-18 00:05:27,US
2020-04-25,AK,339,15393,,32,37,,,,,217,B,2020-04-25 16:00:00,afb7f2aa090936246b99926df1bc110511d9665f,2020-04-25T16:00:00Z,9,37,15732,15732,15732,2,0,0,3451,0,3451,2,US-AK,2020-11-18 00:05:27,US
2020-04-25,AL,6137,65207,,351,839,,288,,170,,B,2020-04-25 00:00:00,06269b6932f02d62f3ccde3fcbf5d2ca2ae75aa0,2020-04-25T00:00:00Z,212,839,71344,71344,71344,1,15,71,18344,305,18649,1,US-AL,2020-11-18 00:05:27,US
2020-04-25,AR,2829,35224,,104,291,,,25,57,964,B,2020-04-25 10:47:00,371fda901d628c0d7d481ebf670f9a62cc34657c,2020-04-25T10:47:00Z,47,291,38053,38053,38053,5,2,0,2387,88,2475,5,US-AR,2020-11-18 00:05:27,US
2020-04-25,AS,0,3,17,,,,,,,,F,2020-04-19 00:00:00,8a344fa354266b851610d8bf44ff2d4157ededf4,2020-04-19T00:00:00Z,0,,20,3,3,60,0,0,0,0,0,60,US-AS,2020-11-18 00:05:27,US
